Open,High,Low,Close,Adj Close,Volume
-0.14331222415475087,-0.05685280125470271,-0.026525781092769596,-0.054259964345810596,-0.054259964345810596,0.19036681168158243
-0.055554990395064174,-0.11363880134281279,-0.22716735617802541,-0.15024879301979677,-0.15024879301979677,0.48125525906904976
-0.14999946846613876,-0.022108966102468264,0.04584926324073835,0.1810832710029866,0.1810832710029866,0.23312151553411664
0.17956915051217992,0.07569902231861092,0.21925239766824678,0.02905034402533424,0.02905034402533424,-0.5400827190621595
0.029926884981964053,-0.0462766447555083,-0.07053456327483365,-0.08944253283161774,-0.08944253283161774,-0.27539643039763595
-0.08851808068272304,-0.08318431190623932,-0.06489500926416714,-0.08122832329975627,-0.08122832329975627,-0.05819329098492587
-0.08232779278639157,0.010117110507539273,0.013882183300246043,0.11467605902983835,0.11467605902983835,0.09075607257295548
0.11271348009177773,0.2570415157351491,0.09992712311147356,0.06776884155283547,0.06776884155283547,0.7829721130813221
0.07200249242947176,-0.10259177745818271,-0.03761317596699343,-0.05235868531137189,-0.05235868531137189,-0.14434581335433483
-0.05510765073453949,-0.03778170061626551,0.041681159041242255,0.028495017471332318,0.028495017471332318,-0.26345362300133013
0.030797265720468703,-0.027015374415491955,0.020368038567698754,-0.007808542386067319,-0.007808542386067319,-0.3852449779055045
-0.008682103748522074,-0.02085471261991856,-0.07380059688533569,-0.06255218527959017,-0.06255218527959017,0.7570011838189024
-0.06294988666088708,-0.06439394439033053,-0.10193263431956856,-0.08756029873038651,-0.08756029873038651,0.30336547584867035
-0.08621616994979342,-0.04413687566398883,0.02250259049841241,-0.0112328246090041,-0.0112328246090041,-0.42011773276740205
-0.010486887741563256,-0.04713827656970859,-0.1718733002153161,-0.16720518176872157,-0.16720518176872157,0.3380408025048922
-0.1656179106197242,-0.06766114854907324,0.028830182600189325,0.005545135075168295,0.005545135075168295,0.14570253860362858
0.004006205353423553,-0.08887243410212031,-0.3528877095337376,-0.20823984855469635,-0.20823984855469635,1.2108432521622126
-0.20543237103593337,-0.06292729253982554,0.19615769331694044,0.2062337273108239,0.2062337273108239,-0.4790439601078468
0.20148390753525236,0.212918591998428,0.03344820207357424,-0.10541625658868303,-0.10541625658868303,0.6220743211632143
-0.1085803964235611,-0.20501060618832323,0.012782147549853295,-0.01568474084909155,-0.01568474084909155,-0.40134630206899025
-0.01369586006105139,0.07990823973333461,0.002826848215339961,0.051084963416222484,0.051084963416222484,0.2539729720313222
0.051193158975843644,-0.03874457499861306,0.06357625404688472,0.004905815031267746,0.004905815031267746,-0.3284993995931299
0.0049824252739156805,0.024831571463962865,0.014841377489830165,0.10265826960554914,0.10265826960554914,-0.10203974760143786
0.10323100284393738,0.09224178564179808,0.11140121780301238,0.05438854512092206,0.05438854512092206,0.7454103125501736
0.05551998708542483,0.049853799558209344,0.06031449336182826,0.04388126589907548,0.04388126589907548,0.07044196331155472
0.039565177376598815,-0.019770453271444444,-0.09221485229241255,-0.06436265438815458,-0.06436265438815458,-0.20317300059344434
-0.06227141475591236,-0.057172107904471914,-0.04874999156397308,-0.09421926723381624,-0.09421926723381624,-0.13193121905500682
-0.09337983921752269,-0.05994298236125506,0.011411563796848156,0.07368783386577338,0.07368783386577338,-0.16366226419614294
0.07346048916094428,0.004308107995386168,-0.026934079382183285,-0.09380345493989839,-0.09380345493989839,-0.015015251061312629
-0.09500964724714467,-0.09497018930671441,-0.0706617159467754,-0.057390733973313846,-0.057390733973313846,0.07298402749505306
-0.056528913624016686,0.0041108278988821745,-0.006698340044270279,-0.014240848672753437,-0.014240848672753437,-0.06354717837367685
-0.014298416078198817,0.02240776123317434,0.014655109983459091,0.09537442313093458,0.09537442313093458,0.09467869012668251
0.09537026511823754,0.01876334445890193,0.04838940497996558,-0.000257936076536347,-0.000257936076536347,0.021003029945303675
-0.00023717735063188972,-0.014261258840610913,0.023992374637357594,-0.014540412355170118,-0.014540412355170118,-0.21520698642411862
-0.01419898982848855,-0.009383088232151504,-0.009570343689817351,0.017529416833224287,0.017529416833224287,-0.1195161833641416
0.017054583490787145,-0.003954909173002119,-0.009813749596389587,-0.044668465908266786,-0.044668465908266786,-0.06620332646311655
-0.0443868886062011,-0.038619037986217575,-0.0359237165683578,-0.03175205237627998,-0.03175205237627998,0.13426517430254248
-0.03194157195587455,0.013572846757491153,0.006972561479363204,0.047837196277437766,0.047837196277437766,3.94943407899806e-05
0.04730368987032141,0.09365231251520245,0.047491649857259066,0.044535700254495714,0.044535700254495714,0.5759018341105733
0.04518424628163897,-0.02146750111699114,0.02974444606435278,0.020771168792837802,0.020771168792837802,-0.39495293337579684
0.019477880865467645,0.09217434038938777,0.034181302723331086,0.09197180773562774,0.09197180773562774,0.7833347283475811
0.09000852211940158,0.14530829292001068,0.06358085445583184,0.1432590970624963,0.1432590970624963,0.7090091532970402
0.14650616620309131,-0.010960813083170318,0.02896149344315102,-0.11983578031974085,-0.11983578031974085,-0.33221356703747773
-0.12009253855157431,-0.05755301888131137,0.003370761252341481,0.06970399915261649,0.06970399915261649,-0.3324165515919738
0.0699820309758874,0.016113129982984864,0.016738720510875105,-0.03441227399991342,-0.03441227399991342,0.033299228805814485
-0.033601152721239425,-0.04049712710465869,-0.0614746764907359,-0.06203162310273824,-0.06203162310273824,0.27295585810228995
-0.061271695084262556,-0.05264684111995299,-0.013157094810273273,-0.02480739542536059,-0.02480739542536059,-0.14517288613844892
-0.026322358458957473,-0.03756561921483681,-0.17881191203807434,-0.11735846337214495,-0.11735846337214495,0.2522097676559716
-0.1175209531324597,-0.09706535580765507,-0.05453879482418411,0.0025945504623006155,0.0025945504623006155,0.09120343389765062
0.0043925703163358865,0.032705730388422616,0.13202579518644963,0.04843043133724345,0.04843043133724345,-0.402121406279065
0.04722543403917201,0.011810873750853768,0.015125193572256501,-0.03889260822035712,-0.03889260822035712,0.027330024793308372
-0.03886490354351857,0.05452415228538854,-0.008415781450404669,0.0030367747503705633,0.0030367747503705633,-0.1476155320020971
0.002636501679548653,-0.0839371731541535,-0.010048236472580019,0.006682170302177104,0.006682170302177104,0.0841097882668389
0.007002097748048275,0.010003074544992163,0.03264964826912853,0.023638382112875167,0.023638382112875167,-0.003724484296572128
0.022810063833814676,0.031029740944364725,0.01965014001234877,0.036896821900996635,0.036896821900996635,0.04153916556161641
0.03664961931097643,0.10651467352385602,0.02835868072885983,0.059069021747795825,0.059069021747795825,0.40237411091911346
0.0607027524050634,0.07486342752490938,0.0705373987940876,0.08422540476478635,0.08422540476478635,0.10454120274282896
0.08312425166402782,0.13640125744837817,0.07495285254504269,0.14717642424645705,0.14717642424645705,0.6205458627572253
0.1491883606085973,0.48296820800909335,0.15221918462018524,0.14730314874735373,0.14730314874735373,1.6700346596996831
0.14843751673035466,-0.2225432828374262,-0.06872334919247236,-0.14249219116953227,-0.14249219116953227,-0.492742060731416
-0.1458336074385611,-0.12180297648180105,0.03727612123879953,0.013649251340675628,0.013649251340675628,-0.3960146887745273
0.014433894370364353,0.09927290794846311,0.014582738461302869,0.14407644580311318,0.14407644580311318,0.15192634636431568
0.14517343958365747,0.08299746844237199,0.10321371384711564,0.04710279109649829,0.04710279109649829,0.23689834145554078
0.04991690219605793,0.16457926373490328,0.10286013023175578,0.11567382358986444,0.11567382358986444,0.3488467881710178
0.11101653512005694,-0.007507952459318901,0.11687518445081468,0.0205876425564242,0.0205876425564242,-0.01638907093640163
0.022078532500979575,-0.01530345974560976,-0.057371681064336544,-0.04486711790490816,-0.04486711790490816,-0.20147355565230018
-0.04402292808589581,-0.04844519930085156,0.03135098996078978,0.01699999298524446,0.01699999298524446,-0.32040981699260584
0.01586897198323034,0.061176464374795625,0.018782251106709724,0.04181291079851612,0.04181291079851612,0.06577574281045839
0.04333569606014365,-0.026509185467241236,-0.16753491101581897,-0.14663684413282974,-0.14663684413282974,1.1662219821259585
-0.14924291237867304,-0.056350412798406246,0.057388584115057206,0.054072849798714184,0.054072849798714184,-0.2872114926132989
0.05392246384817412,-0.05396612506479992,-0.02619368011117551,-0.08487958022032194,-0.08487958022032194,-0.23428768345041162
-0.08194279920361103,-0.026618274576157175,0.0068545391116154875,0.021295281417780254,0.021295281417780254,-0.10783271929988592
0.0200541028284158,0.03989195552750724,0.013428223913587223,0.0812755998257606,0.0812755998257606,0.3808939659039454
0.0817795154425125,0.10022831789772013,0.06664284156410494,0.07751882756008377,0.07751882756008377,0.17323453682847578
0.07709393656925356,-0.018274882897624023,0.040623660359587754,-0.012064790522611335,-0.012064790522611335,-0.1482694505408464
-0.012645022592752131,0.003748907584952832,-0.04801080526751067,-0.059508094778862985,-0.059508094778862985,0.3498795295702013
-0.0592495344455134,-0.03982042060040858,0.031149481328821116,0.015594534762477519,0.015594534762477519,-0.12787719541605058
0.015803530469958416,-0.006909191780041679,-0.0004233157627153705,-0.0007486674761273404,-0.0007486674761273404,-0.051172297721749804
-0.0018903624587917056,0.01852741903921684,0.01044972281064771,0.0314437525656035,0.0314437525656035,-0.17952899091346797
0.03175963560309336,-0.0045242900803244,0.005153722853044718,-0.013733607006188198,-0.013733607006188198,-0.05049268829070119
-0.012305749765036955,-0.0035046936503874138,0.009743156250033191,0.0015680606802130903,0.0015680606802130903,0.02437021732100808
0.0013600744009341081,0.017077278209845836,0.009646651033696774,0.01384129591048211,0.01384129591048211,-0.07924768431230766
0.013603611705843344,0.06361397515169043,0.015582627655442716,0.07289677081054946,0.07289677081054946,0.11756619796152123
0.07368849395714316,0.016992432984247907,0.022393604619195262,-0.014567485038812,-0.014567485038812,0.15423927632460122
-0.01565597733209334,-0.01408224131362168,0.011739395558081789,0.014767367081604421,0.014767367081604421,-0.1807881235272587
0.013880331389111378,0.002397156326198857,0.01624807364762204,-0.0021372048105131602,-0.0021372048105131602,-0.12962801540694835
-0.0013530922949906987,-0.009256544833363023,-0.025759881284944997,-0.039873844497685385,-0.039873844497685385,0.3388193131907917
-0.039857004016418895,0.20899172302946156,0.00327852317678734,0.19782705070222617,0.19782705070222617,0.5758287187676054
0.2028529039003779,0.06529712535826282,0.186496581475887,0.09262821162150248,0.09262821162150248,-0.11172940364425055
0.0872914148584667,0.16049285914106615,0.08998542465132942,0.17010594980505211,0.17010594980505211,0.15066995441661724
0.1689030036251702,0.13601053205702796,0.16790782758113476,0.13525441955481,0.13525441955481,1.0491504535498763
0.13738176367453203,-0.017874273677994323,-0.15791249973355637,-0.17598500217220658,-0.17598500217220658,-0.05702430653424384
